date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:35	2341/2341	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:35	1088/1088	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:35	35187/35187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/footer-bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/footer-bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:35	858/858	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-quotes.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/testi-quotes.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:36	2318/2318	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/delivery-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/delivery-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:37	2266/2266	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/technology-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/technology-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:37	2103/2103	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/support-icon.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/support-icon.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:37	121899/121899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/coming-page-bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/coming-page-bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:41	11963/11963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-delivery-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-delivery-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:46	25908/25908	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-technology-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-technology-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:50	71565/71565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home-project-bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home-project-bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:50	86118/86118	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/project_bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/project_bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:50	23355/23355	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-labour-img.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-labour-img.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:52	109979/109979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/index2-wordpress-bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/index2-wordpress-bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:57	26127/26127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:59	47091/47091	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:18:59	62203/62203	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:00	180/180	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/choose-arrow.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/choose-arrow.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:01	188/188	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-quote-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/client-quote-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:02	909/909	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacture-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/manufacture-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:02	673/673	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/cnc-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:03	1286/1286	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/chemical-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/chemical-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:04	1697/1697	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/energy-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:05	1102/1102	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/oil-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:05	102299/102299	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:05	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-icon-hover.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/material-icon-hover.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:06	1306/1306	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/contact-help-cal.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/contact-help-cal.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:07	78905/78905	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service5.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service5.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:07	3214/3214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/pdf-icon.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/pdf-icon.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:08	18304/18304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/contact-help-bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/contact-help-bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:08	715/715	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-icons-list.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-icons-list.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:08	195/195	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-graybg-arrow.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-graybg-arrow.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:09	530/530	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-testimonial-quote.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/blog-testimonial-quote.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:09	97500/97500	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service6.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-service6.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:31	120333/120333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:31	151579/151579	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/404bg.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/404bg.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:39	184575/184575	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:44	227725/227725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-slide1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:47	99087/99087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide11.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide11.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:50	63783/63783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:52	43687/43687	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:19:58	167992/167992	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide12.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home2-images/home2-slide12.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:01	65419/65419	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:04	76007/76007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:10	148712/148712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home3-images/home3-slide2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:11	81659/81659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:23	135050/135050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home4-images/home4-slide3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:24	84087/84087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:24	631/631	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/zoom_icon.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/zoom_icon.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/effect_style.css)
14:20:25	79493/79493	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:25	133012/133012	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home5-images/home5-slide1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/style.css)
14:20:25	2803/2803	---M--	200	added ('OK')	text/css	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/demo.css	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/css/demo.css	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:25	4425/4425	---M--	200	added ('OK')	text/css	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/css/set1.css	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/css/set1.css	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:26	1857/1857	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/logo.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/logo.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:26	1511/1511	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/white-logo.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/white-logo.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:28	18953/18953	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:58%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/oil-plant.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/oil-plant.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:29	19086/19086	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:52%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/electronical.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/electronical.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:30	18954/18954	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:52%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/factory-farm.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/factory-farm.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:33	70564/70564	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jul%202018%2001:20:20%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/wordpress-bg-img.png	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/wordpress-bg-img.png	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:33	37160/37160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-petrochemical-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-petrochemical-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:34	19512/19512	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:52%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/gas-pipeline.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/gas-pipeline.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:34	21818/21818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-farm-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-farm-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:34	40188/40188	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-electronic-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-electronic-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:36	19082/19082	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2019:29:58%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/petro-chemicals.html	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/petro-chemicals.html	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:37	35444/35444	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-gaspipeline-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-gaspipeline-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:41	45646/45646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-oilplant-project1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/home1-oilplant-project1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:41	23302/23302	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:42	42614/42614	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:47	29556/29556	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image1.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image1.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:47	43833/43833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image4.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image4.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:47	27459/27459	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image2.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image2.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:48	82258/82258	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/eco-project-image3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
14:20:50	35774/35774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2001:20:18%20GMT	http://www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image3.jpg	D:/cs/indofact/www.themechampion.com/templates/indofact_html_landing_page/theme/images/home1-images/manufacturing-project-image3.jpg	(from http://www.themechampion.com/templates/indofact_html_landing_page/theme/index.html)
